#A list of time, magnitude, and bands for 1987A.
event,time,magnitude,band
SN1987A,47242.75,6.93,V
SN1987A,47243.10,7.9400,B
SN1987A,47243.10,5.8400,I
SN1987A,47243.10,5.9000,R
SN1987A,47243.10,8.9800,U
SN1987A,47243.10,7.0000,V
SN1987A,47243.11,7.9400,B
SN1987A,47243.11,5.8500,I
SN1987A,47243.11,5.9100,R
SN1987A,47243.11,8.9900,U
SN1987A,47243.11,7.0000,V
SN1987A,47243.75,7.94,B
SN1987A,47243.75,5.5,I
SN1987A,47243.75,5.91,R
SN1987A,47243.75,8.96,U
SN1987A,47243.75,6.94,V
SN1987A,47245.04,7.9500,B
SN1987A,47245.04,7.9600,B
SN1987A,47245.04,5.8600,I
SN1987A,47245.04,5.8700,I
SN1987A,47245.04,5.9200,R
SN1987A,47245.04,5.9300,R
SN1987A,47245.04,8.9900,U
SN1987A,47245.04,7.0200,V
SN1987A,47245.05,7.9500,B
SN1987A,47245.05,5.8600,I
SN1987A,47245.05,5.9200,R
SN1987A,47245.05,8.9800,U
SN1987A,47245.05,7.0100,V
SN1987A,47245.75,7.96,B
SN1987A,47245.75,5.53,I
SN1987A,47245.75,5.93,R
SN1987A,47245.75,8.97,U
SN1987A,47245.75,6.96,V
SN1987A,47246.74,7.97,B
SN1987A,47246.74,5.54,I
SN1987A,47246.74,5.94,R
SN1987A,47246.74,8.98,U
SN1987A,47246.74,6.97,V
SN1987A,47247.74,7.98,B
SN1987A,47247.74,5.56,I
SN1987A,47247.74,5.96,R
SN1987A,47247.74,8.99,U
SN1987A,47247.74,6.98,V
SN1987A,47249.00,7.9800,B
SN1987A,47249.00,5.9300,I
SN1987A,47249.00,5.9700,R
SN1987A,47249.00,8.9900,U
SN1987A,47249.00,7.0500,V
SN1987A,47249.01,7.9700,B
SN1987A,47249.01,5.9100,I
SN1987A,47249.01,5.9500,R
SN1987A,47249.01,8.9700,U
SN1987A,47249.01,7.0500,V
SN1987A,47249.02,7.9900,B
SN1987A,47249.02,5.9300,I
SN1987A,47249.02,5.9700,R
SN1987A,47249.02,9.0000,U
SN1987A,47249.02,7.0600,V
SN1987A,47249.74,7.99,B
SN1987A,47249.74,5.58,I
SN1987A,47249.74,5.99,R
SN1987A,47249.74,8.97,U
SN1987A,47249.74,7,V
SN1987A,47250.74,8,B
SN1987A,47250.74,5.58,I
SN1987A,47250.74,5.99,R
SN1987A,47250.74,9,U
SN1987A,47250.74,7.01,V
SN1987A,47251.01,8.0000,B
SN1987A,47251.01,5.9600,I
SN1987A,47251.01,5.9900,R
SN1987A,47251.01,9.0100,U
SN1987A,47251.01,7.0800,V
SN1987A,47251.02,8.0000,B
SN1987A,47251.02,5.9500,I
SN1987A,47251.02,5.9900,R
SN1987A,47251.02,9.0000,U
SN1987A,47251.02,7.0800,V
SN1987A,47251.04,7.9900,B
SN1987A,47251.04,5.9500,I
SN1987A,47251.04,5.9900,R
SN1987A,47251.04,9.0200,U
SN1987A,47251.04,7.0700,V
SN1987A,47251.74,8.01,B
SN1987A,47251.74,5.6,I
SN1987A,47251.74,6,R
SN1987A,47251.74,8.99,U
SN1987A,47251.74,7.02,V
SN1987A,47252.74,8.02,B
SN1987A,47252.74,5.62,I
SN1987A,47252.74,6,R
SN1987A,47252.74,8.99,U
SN1987A,47252.74,7.03,V
SN1987A,47258.04,8.0600,B
SN1987A,47258.04,6.0600,I
SN1987A,47258.04,6.0800,R
SN1987A,47258.04,9.0500,U
SN1987A,47258.04,7.1600,V
SN1987A,47258.06,8.0400,B
SN1987A,47258.06,6.0400,I
SN1987A,47258.06,6.0700,R
SN1987A,47258.06,9.0300,U
SN1987A,47258.06,7.1400,V
SN1987A,47258.76,8.06,B
SN1987A,47258.76,5.69,I
SN1987A,47258.76,6.09,R
SN1987A,47258.76,9.01,U
SN1987A,47258.76,7.08,V
SN1987A,47259.73,8.08,B
SN1987A,47259.73,5.7,I
SN1987A,47259.73,6.1,R
SN1987A,47259.73,9.02,U
SN1987A,47259.73,7.1,V
SN1987A,47260.86,8.08,B
SN1987A,47260.86,5.72,I
SN1987A,47260.86,6.11,R
SN1987A,47260.86,9.03,U
SN1987A,47260.86,7.11,V
SN1987A,47261.73,8.09,B
SN1987A,47261.73,5.72,I
SN1987A,47261.73,6.12,R
SN1987A,47261.73,9.02,U
SN1987A,47261.73,7.12,V
SN1987A,47262.73,8.1,B
SN1987A,47262.73,5.74,I
SN1987A,47262.73,6.14,R
SN1987A,47262.73,9.03,U
SN1987A,47262.73,7.14,V
SN1987A,47263.73,8.1,B
SN1987A,47263.73,5.76,I
SN1987A,47263.73,6.14,R
SN1987A,47263.73,9.04,U
SN1987A,47263.73,7.14,V
SN1987A,47264.76,8.11,B
SN1987A,47264.76,5.78,I
SN1987A,47264.76,6.15,R
SN1987A,47264.76,9.05,U
SN1987A,47264.76,7.15,V
SN1987A,47265.00,8.1200,B
SN1987A,47265.00,6.1400,I
SN1987A,47265.00,6.1700,R
SN1987A,47265.00,9.0800,U
SN1987A,47265.00,7.2200,V
SN1987A,47265.01,8.1100,B
SN1987A,47265.01,6.1500,I
SN1987A,47265.01,6.1700,R
SN1987A,47265.01,9.0700,U
SN1987A,47265.01,7.2200,V
SN1987A,47265.78,8.12,B
SN1987A,47265.78,5.78,I
SN1987A,47265.78,6.16,R
SN1987A,47265.78,9.06,U
SN1987A,47265.78,7.16,V
SN1987A,47266.73,8.13,B
SN1987A,47266.73,5.8,I
SN1987A,47266.73,6.19,R
SN1987A,47266.73,9.06,U
SN1987A,47266.73,7.18,V
SN1987A,47267.73,8.14,B
SN1987A,47267.73,5.81,I
SN1987A,47267.73,6.2,R
SN1987A,47267.73,9.06,U
SN1987A,47267.73,7.19,V
SN1987A,47268.01,8.1500,B
SN1987A,47268.01,6.2100,R
SN1987A,47268.01,9.0900,U
SN1987A,47268.01,7.2500,V
SN1987A,47268.02,8.1300,B
SN1987A,47268.02,6.1800,I
SN1987A,47268.02,6.1900,R
SN1987A,47268.02,9.0800,U
SN1987A,47268.02,7.2500,V
SN1987A,47269.73,8.16,B
SN1987A,47269.73,5.85,I
SN1987A,47269.73,6.23,R
SN1987A,47269.73,9.07,U
SN1987A,47269.73,7.21,V
SN1987A,47271.03,8.1500,B
SN1987A,47271.03,6.2200,I
SN1987A,47271.03,6.2300,R
SN1987A,47271.03,9.1100,U
SN1987A,47271.03,7.2800,V
SN1987A,47271.05,8.1700,B
SN1987A,47271.05,6.2400,I
SN1987A,47271.05,6.2400,R
SN1987A,47271.05,9.1200,U
SN1987A,47271.05,7.2900,V
SN1987A,47273.73,8.19,B
SN1987A,47273.73,5.89,I
SN1987A,47273.73,6.27,R
SN1987A,47273.73,9.07,U
SN1987A,47273.73,7.25,V
SN1987A,47274.73,8.21,B
SN1987A,47274.73,5.91,I
SN1987A,47274.73,6.29,R
SN1987A,47274.73,9.09,U
SN1987A,47274.73,7.26,V
SN1987A,47276.00,8.1900,B
SN1987A,47276.00,6.2900,I
SN1987A,47276.00,6.3000,R
SN1987A,47276.00,9.1100,U
SN1987A,47276.00,7.3200,V
SN1987A,47276.01,8.2100,B
SN1987A,47276.01,6.2800,I
SN1987A,47276.01,6.3100,R
SN1987A,47276.01,9.1200,U
SN1987A,47276.01,7.3300,V
SN1987A,47276.02,8.2100,B
SN1987A,47276.02,6.2800,I
SN1987A,47276.02,6.3000,R
SN1987A,47276.02,9.1200,U
SN1987A,47276.02,7.3300,V
SN1987A,47277.74,8.22,B
SN1987A,47277.74,5.95,I
SN1987A,47277.74,6.33,R
SN1987A,47277.74,9.09,U
SN1987A,47277.74,7.29,V
SN1987A,47278.83,8.22,B
SN1987A,47278.83,5.95,I
SN1987A,47278.83,6.33,R
SN1987A,47278.83,9.08,U
SN1987A,47278.83,7.31,V
SN1987A,47279.87,8.24,B
SN1987A,47279.87,5.98,I
SN1987A,47279.87,6.35,R
SN1987A,47279.87,9.12,U
SN1987A,47279.87,7.31,V
SN1987A,47280.74,8.24,B
SN1987A,47280.74,6,I
SN1987A,47280.74,6.36,R
SN1987A,47280.74,9.11,U
SN1987A,47280.74,7.32,V
SN1987A,47281.73,8.27,B
SN1987A,47281.73,6,I
SN1987A,47281.73,6.38,R
SN1987A,47281.73,9.12,U
SN1987A,47281.73,7.34,V
SN1987A,47282.73,8.26,B
SN1987A,47282.73,6.02,I
SN1987A,47282.73,6.38,R
SN1987A,47282.73,9.14,U
SN1987A,47282.73,7.34,V
SN1987A,47283.73,8.26,B
SN1987A,47283.73,6.04,I
SN1987A,47283.73,6.39,R
SN1987A,47283.73,9.14,U
SN1987A,47283.73,7.35,V
SN1987A,47285.72,8.28,B
SN1987A,47285.72,6.05,I
SN1987A,47285.72,6.42,R
SN1987A,47285.72,9.14,U
SN1987A,47285.72,7.38,V
SN1987A,47286.01,8.2800,B
SN1987A,47286.01,6.4300,I
SN1987A,47286.01,6.4200,R
SN1987A,47286.01,9.1500,U
SN1987A,47286.01,7.4300,V
SN1987A,47286.03,8.2900,B
SN1987A,47286.03,6.4400,I
SN1987A,47286.03,6.4300,R
SN1987A,47286.03,9.1800,U
SN1987A,47286.03,7.4500,V
SN1987A,47286.71,8.31,B
SN1987A,47286.71,6.08,I
SN1987A,47286.71,6.44,R
SN1987A,47286.71,9.16,U
SN1987A,47286.71,7.39,V
SN1987A,47287.71,8.3,B
SN1987A,47287.71,6.08,I
SN1987A,47287.71,6.44,R
SN1987A,47287.71,9.15,U
SN1987A,47287.71,7.39,V
SN1987A,47288.71,8.31,B
SN1987A,47288.71,6.11,I
SN1987A,47288.71,6.46,R
SN1987A,47288.71,9.18,U
SN1987A,47288.71,7.41,V
SN1987A,47289.00,8.3200,B
SN1987A,47289.00,6.4700,I
SN1987A,47289.00,6.4600,R
SN1987A,47289.00,9.2000,U
SN1987A,47289.00,7.4700,V
SN1987A,47289.01,8.3100,B
SN1987A,47289.01,6.4800,I
SN1987A,47289.01,6.4700,R
SN1987A,47289.01,9.1700,U
SN1987A,47289.01,7.4800,V
SN1987A,47289.02,8.3100,B
SN1987A,47289.02,6.4700,I
SN1987A,47289.02,6.4600,R
SN1987A,47289.02,9.1700,U
SN1987A,47289.02,7.4700,V
SN1987A,47289.71,8.32,B
SN1987A,47289.71,6.12,I
SN1987A,47289.71,6.49,R
SN1987A,47289.71,9.17,U
SN1987A,47289.71,7.42,V
SN1987A,47290.72,8.34,B
SN1987A,47290.72,6.13,I
SN1987A,47290.72,6.49,R
SN1987A,47290.72,9.19,U
SN1987A,47290.72,7.43,V
SN1987A,47291.73,8.35,B
SN1987A,47291.73,6.17,I
SN1987A,47291.73,6.51,R
SN1987A,47291.73,9.18,U
SN1987A,47291.73,7.45,V
SN1987A,47296.72,8.39,B
SN1987A,47296.72,6.22,I
SN1987A,47296.72,6.56,R
SN1987A,47296.72,9.19,U
SN1987A,47296.72,7.49,V
SN1987A,47297.72,8.4,B
SN1987A,47297.72,6.23,I
SN1987A,47297.72,6.57,R
SN1987A,47297.72,9.21,U
SN1987A,47297.72,7.52,V
SN1987A,47298.74,8.41,B
SN1987A,47298.74,6.24,I
SN1987A,47298.74,6.6,R
SN1987A,47298.74,9.22,U
SN1987A,47298.74,7.52,V
SN1987A,47304.00,8.4400,B
SN1987A,47304.00,6.7100,I
SN1987A,47304.00,6.6600,R
SN1987A,47304.00,9.2700,U
SN1987A,47304.00,7.6400,V
SN1987A,47304.98,8.4500,B
SN1987A,47304.98,6.7100,I
SN1987A,47304.98,6.6700,R
SN1987A,47304.98,9.2800,U
SN1987A,47304.98,7.6500,V
SN1987A,47304.99,8.4600,B
SN1987A,47304.99,6.7100,I
SN1987A,47304.99,6.6700,R
SN1987A,47304.99,9.2500,U
SN1987A,47304.99,7.6400,V
SN1987A,47310.76,8.57,B
SN1987A,47310.76,6.41,I
SN1987A,47310.76,6.76,R
SN1987A,47310.76,9.32,U
SN1987A,47310.76,7.68,V
SN1987A,47316.76,8.59,B
SN1987A,47316.76,6.5,I
SN1987A,47316.76,6.84,R
SN1987A,47316.76,9.36,U
SN1987A,47316.76,7.74,V
SN1987A,47321.17,8.67,B
SN1987A,47321.17,6.56,I
SN1987A,47321.17,6.92,R
SN1987A,47321.17,9.54,U
SN1987A,47321.17,7.8,V
SN1987A,47322.17,8.66,B
SN1987A,47322.17,6.58,I
SN1987A,47322.17,6.93,R
SN1987A,47322.17,9.41,U
SN1987A,47322.17,7.81,V
SN1987A,47322.7,8.65,B
SN1987A,47322.7,6.58,I
SN1987A,47322.7,6.92,R
SN1987A,47322.7,9.42,U
SN1987A,47322.7,7.8,V
SN1987A,47326.01,7.0300,I
SN1987A,47326.01,6.9800,R
SN1987A,47326.01,7.8900,V
SN1987A,47326.03,8.6500,B
SN1987A,47326.03,7.0300,I
SN1987A,47326.03,6.9500,R
SN1987A,47326.03,9.4600,U
SN1987A,47326.03,7.9000,V
SN1987A,47327.72,8.69,B
SN1987A,47327.72,6.66,I
SN1987A,47327.72,6.99,R
SN1987A,47327.72,9.4,U
SN1987A,47327.72,7.87,V
SN1987A,47328.72,8.71,B
SN1987A,47328.72,6.67,I
SN1987A,47328.72,7.01,R
SN1987A,47328.72,9.41,U
SN1987A,47328.72,7.87,V
SN1987A,47329.72,8.72,B
SN1987A,47329.72,6.69,I
SN1987A,47329.72,7.03,R
SN1987A,47329.72,9.41,U
SN1987A,47329.72,7.88,V
SN1987A,47330.72,8.73,B
SN1987A,47330.72,6.71,I
SN1987A,47330.72,7.04,R
SN1987A,47330.72,9.42,U
SN1987A,47330.72,7.9,V
SN1987A,47333.74,8.76,B
SN1987A,47333.74,6.74,I
SN1987A,47333.74,7.08,R
SN1987A,47333.74,9.46,U
SN1987A,47333.74,7.94,V
SN1987A,47334.17,8.79,B
SN1987A,47334.17,6.8,I
SN1987A,47334.17,7.14,R
SN1987A,47334.17,9.48,U
SN1987A,47334.17,7.98,V
SN1987A,47336.17,8.77,B
SN1987A,47336.17,6.78,I
SN1987A,47336.17,7.1,R
SN1987A,47336.17,9.46,U
SN1987A,47336.17,7.96,V
SN1987A,47337.14,8.8,B
SN1987A,47337.14,6.82,I
SN1987A,47337.14,7.12,R
SN1987A,47337.14,9.5,U
SN1987A,47337.14,7.97,V
SN1987A,47343.16,8.85,B
SN1987A,47343.16,6.91,I
SN1987A,47343.16,7.24,R
SN1987A,47343.16,9.51,U
SN1987A,47343.16,8.06,V
SN1987A,47353.16,8.93,B
SN1987A,47353.16,7.02,I
SN1987A,47353.16,7.37,R
SN1987A,47353.16,9.56,U
SN1987A,47353.16,8.15,V
SN1987A,47354.15,8.99,B
SN1987A,47354.15,7.1,I
SN1987A,47354.15,7.43,R
SN1987A,47354.15,9.65,U
SN1987A,47354.15,8.21,V
SN1987A,47355.16,8.99,B
SN1987A,47355.16,7.11,I
SN1987A,47355.16,7.44,R
SN1987A,47355.16,9.6,U
SN1987A,47355.16,8.22,V
SN1987A,47356.13,9,B
SN1987A,47356.13,7.12,I
SN1987A,47356.13,7.44,R
SN1987A,47356.13,9.61,U
SN1987A,47356.13,8.23,V
SN1987A,47357.16,9.01,B
SN1987A,47357.16,7.13,I
SN1987A,47357.16,7.45,R
SN1987A,47357.16,9.6,U
SN1987A,47357.16,8.25,V
SN1987A,47359.13,9.04,B
SN1987A,47359.13,7.17,I
SN1987A,47359.13,7.48,R
SN1987A,47359.13,9.64,U
SN1987A,47359.13,8.28,V
SN1987A,47362.15,9.07,B
SN1987A,47362.15,7.22,I
SN1987A,47362.15,7.54,R
SN1987A,47362.15,9.65,U
SN1987A,47362.15,8.32,V
SN1987A,47364.13,9.1,B
SN1987A,47364.13,7.25,I
SN1987A,47364.13,7.58,R
SN1987A,47364.13,9.68,U
SN1987A,47364.13,8.34,V
SN1987A,47365.13,9.12,B
SN1987A,47365.13,7.27,I
SN1987A,47365.13,7.58,R
SN1987A,47365.13,9.69,U
SN1987A,47365.13,8.36,V
SN1987A,47366.13,9.12,B
SN1987A,47366.13,7.29,I
SN1987A,47366.13,7.61,R
SN1987A,47366.13,9.69,U
SN1987A,47366.13,8.38,V
SN1987A,47367.13,9.14,B
SN1987A,47367.13,7.31,I
SN1987A,47367.13,7.62,R
SN1987A,47367.13,9.7,U
SN1987A,47367.13,8.39,V
SN1987A,47368.12,9.14,B
SN1987A,47368.12,7.33,I
SN1987A,47368.12,7.63,R
SN1987A,47368.12,9.72,U
SN1987A,47368.12,8.41,V
SN1987A,47369.14,9.15,B
SN1987A,47369.14,7.36,I
SN1987A,47369.14,7.64,R
SN1987A,47369.14,9.73,U
SN1987A,47369.14,8.42,V
SN1987A,47370.14,9.18,B
SN1987A,47370.14,7.4,I
SN1987A,47370.14,7.66,R
SN1987A,47370.14,9.75,U
SN1987A,47370.14,8.45,V
SN1987A,47372.13,9.19,B
SN1987A,47372.13,7.39,I
SN1987A,47372.13,7.7,R
SN1987A,47372.13,9.73,U
SN1987A,47372.13,8.46,V
SN1987A,47373.15,9.21,B
SN1987A,47373.15,7.41,I
SN1987A,47373.15,7.72,R
SN1987A,47373.15,9.74,U
SN1987A,47373.15,8.48,V
SN1987A,47374.15,9.22,B
SN1987A,47374.15,7.45,I
SN1987A,47374.15,7.74,R
SN1987A,47374.15,9.74,U
SN1987A,47374.15,8.5,V
SN1987A,47376.12,9.26,B
SN1987A,47376.12,7.47,I
SN1987A,47376.12,7.78,R
SN1987A,47376.12,9.78,U
SN1987A,47376.12,8.54,V
SN1987A,47377.13,9.26,B
SN1987A,47377.13,7.5,I
SN1987A,47377.13,7.79,R
SN1987A,47377.13,9.78,U
SN1987A,47377.13,8.56,V
SN1987A,47378.14,9.28,B
SN1987A,47378.14,7.53,I
SN1987A,47378.14,7.82,R
SN1987A,47378.14,9.79,U
SN1987A,47378.14,8.57,V
SN1987A,47379.12,9.3,B
SN1987A,47379.12,7.53,I
SN1987A,47379.12,7.84,R
SN1987A,47379.12,9.8,U
SN1987A,47379.12,8.58,V
SN1987A,47380.13,9.31,B
SN1987A,47380.13,7.55,I
SN1987A,47380.13,7.85,R
SN1987A,47380.13,9.81,U
SN1987A,47380.13,8.6,V
SN1987A,47382.14,9.33,B
SN1987A,47382.14,7.59,I
SN1987A,47382.14,7.9,R
SN1987A,47382.14,9.83,U
SN1987A,47382.14,8.64,V
SN1987A,47383.13,9.35,B
SN1987A,47383.13,7.61,I
SN1987A,47383.13,7.92,R
SN1987A,47383.13,9.83,U
SN1987A,47383.13,8.65,V
SN1987A,47384.13,9.36,B
SN1987A,47384.13,7.63,I
SN1987A,47384.13,7.93,R
SN1987A,47384.13,9.83,U
SN1987A,47384.13,8.67,V
SN1987A,47385.14,9.37,B
SN1987A,47385.14,7.66,I
SN1987A,47385.14,7.94,R
SN1987A,47385.14,9.83,U
SN1987A,47385.14,8.68,V
SN1987A,47386.13,9.39,B
SN1987A,47386.13,7.68,I
SN1987A,47386.13,7.97,R
SN1987A,47386.13,9.84,U
SN1987A,47386.13,8.7,V
SN1987A,47388.12,9.43,B
SN1987A,47388.12,7.72,I
SN1987A,47388.12,8.01,R
SN1987A,47388.12,9.88,U
SN1987A,47388.12,8.74,V
SN1987A,47389.15,9.43,B
SN1987A,47389.15,7.74,I
SN1987A,47389.15,8.03,R
SN1987A,47389.15,9.88,U
SN1987A,47389.15,8.75,V
SN1987A,47390.14,9.45,B
SN1987A,47390.14,7.76,I
SN1987A,47390.14,8.04,R
SN1987A,47390.14,9.89,U
SN1987A,47390.14,8.77,V
SN1987A,47393.13,9.5,B
SN1987A,47393.13,7.83,I
SN1987A,47393.13,8.11,R
SN1987A,47393.13,9.92,U
SN1987A,47393.13,8.82,V
SN1987A,47394.14,9.52,B
SN1987A,47394.14,7.84,I
SN1987A,47394.14,8.13,R
SN1987A,47394.14,9.95,U
SN1987A,47394.14,8.85,V
SN1987A,47399.09,9.6,B
SN1987A,47399.09,7.96,I
SN1987A,47399.09,8.24,R
SN1987A,47399.09,10.01,U
SN1987A,47399.09,8.94,V
SN1987A,47408.05,9.71,B
SN1987A,47408.05,8.13,I
SN1987A,47408.05,8.43,R
SN1987A,47408.05,10.07,U
SN1987A,47408.05,9.1,V
SN1987A,47408.14,9.72,B
SN1987A,47408.14,8.13,I
SN1987A,47408.14,8.42,R
SN1987A,47408.14,10.07,U
SN1987A,47408.14,9.1,V
SN1987A,47409.1,9.74,B
SN1987A,47409.1,8.16,I
SN1987A,47409.1,8.44,R
SN1987A,47409.1,10.07,U
SN1987A,47409.1,9.12,V
SN1987A,47410.08,9.77,B
SN1987A,47410.08,8.18,I
SN1987A,47410.08,8.48,R
SN1987A,47410.08,10.13,U
SN1987A,47410.08,9.15,V
SN1987A,47411.11,9.78,B
SN1987A,47411.11,8.21,I
SN1987A,47411.11,8.5,R
SN1987A,47411.11,10.13,U
SN1987A,47411.11,9.17,V
SN1987A,47412.02,9.8,B
SN1987A,47412.02,8.23,I
SN1987A,47412.02,8.51,R
SN1987A,47412.02,10.16,U
SN1987A,47412.02,9.19,V
SN1987A,47415.99,9.87,B
SN1987A,47415.99,8.3,I
SN1987A,47415.99,8.6,R
SN1987A,47415.99,10.2,U
SN1987A,47415.99,9.27,V
SN1987A,47417.02,9.89,B
SN1987A,47417.02,8.32,I
SN1987A,47417.02,8.62,R
SN1987A,47417.02,10.21,U
SN1987A,47417.02,9.3,V
SN1987A,47421.99,9.96,B
SN1987A,47421.99,8.45,I
SN1987A,47421.99,8.74,R
SN1987A,47421.99,10.25,U
SN1987A,47421.99,9.39,V
SN1987A,47425.0,10,B
SN1987A,47425.0,8.52,I
SN1987A,47425.0,8.81,R
SN1987A,47425.0,10.25,U
SN1987A,47425.0,9.45,V
SN1987A,47426.04,10.02,B
SN1987A,47426.04,8.55,I
SN1987A,47426.04,8.83,R
SN1987A,47426.04,10.26,U
SN1987A,47426.04,9.47,V
SN1987A,47427.08,10.01,B
SN1987A,47427.08,8.57,I
SN1987A,47427.08,8.85,R
SN1987A,47427.08,10.24,U
SN1987A,47427.08,9.48,V
SN1987A,47428.11,10.05,B
SN1987A,47428.11,8.59,I
SN1987A,47428.11,8.87,R
SN1987A,47428.11,10.27,U
SN1987A,47428.11,9.51,V
SN1987A,47429.03,10.06,B
SN1987A,47429.03,8.6,I
SN1987A,47429.03,8.89,R
SN1987A,47429.03,10.26,U
SN1987A,47429.03,9.52,V
SN1987A,47431.06,10.1,B
SN1987A,47431.06,8.64,I
SN1987A,47431.06,8.95,R
SN1987A,47431.06,10.3,U
SN1987A,47431.06,9.57,V
SN1987A,47435.04,10.17,B
SN1987A,47435.04,8.75,I
SN1987A,47435.04,9.05,R
SN1987A,47435.04,10.38,U
SN1987A,47435.04,9.67,V
SN1987A,47436.01,10.2,B
SN1987A,47436.01,8.77,I
SN1987A,47436.01,9.07,R
SN1987A,47436.01,10.37,U
SN1987A,47436.01,9.69,V
SN1987A,47437.03,10.21,B
SN1987A,47437.03,8.8,I
SN1987A,47437.03,9.09,R
SN1987A,47437.03,10.39,U
SN1987A,47437.03,9.71,V
SN1987A,47437.95,10.22,B
SN1987A,47437.95,8.83,I
SN1987A,47437.95,9.1,R
SN1987A,47437.95,10.41,U
SN1987A,47437.95,9.72,V
SN1987A,47439.06,10.23,B
SN1987A,47439.06,8.84,I
SN1987A,47439.06,9.13,R
SN1987A,47439.06,10.39,U
SN1987A,47439.06,9.74,V
SN1987A,47444.03,10.33,B
SN1987A,47444.03,8.96,I
SN1987A,47444.03,9.26,R
SN1987A,47444.03,10.46,U
SN1987A,47444.03,9.85,V
SN1987A,47447.91,10.41,B
SN1987A,47447.91,9.05,I
SN1987A,47447.91,9.34,R
SN1987A,47447.91,10.55,U
SN1987A,47447.91,9.94,V
SN1987A,47451.98,10.44,B
SN1987A,47451.98,9.1,I
SN1987A,47451.98,9.41,R
SN1987A,47451.98,10.53,U
SN1987A,47451.98,10,V
SN1987A,47453.08,10.47,B
SN1987A,47453.08,9.14,I
SN1987A,47453.08,9.45,R
SN1987A,47453.08,10.55,U
SN1987A,47453.08,10.03,V
SN1987A,47454.96,10.53,B
SN1987A,47454.96,9.2,I
SN1987A,47454.96,9.5,R
SN1987A,47454.96,10.65,U
SN1987A,47454.96,10.08,V
SN1987A,47457.96,10.59,B
SN1987A,47457.96,9.25,I
SN1987A,47457.96,9.56,R
SN1987A,47457.96,10.67,U
SN1987A,47457.96,10.13,V
SN1987A,47459.91,10.58,B
SN1987A,47459.91,9.27,I
SN1987A,47459.91,9.6,R
SN1987A,47459.91,10.68,U
SN1987A,47459.91,10.16,V
SN1987A,47461.02,10.61,B
SN1987A,47461.02,9.3,I
SN1987A,47461.02,9.62,R
SN1987A,47461.02,10.67,U
SN1987A,47461.02,10.18,V
SN1987A,47461.93,10.63,B
SN1987A,47461.93,9.3,I
SN1987A,47461.93,9.63,R
SN1987A,47461.93,10.68,U
SN1987A,47461.93,10.21,V
SN1987A,47463.9,10.65,B
SN1987A,47463.9,9.34,I
SN1987A,47463.9,9.67,R
SN1987A,47463.9,10.71,U
SN1987A,47463.9,10.25,V
SN1987A,47465.92,10.69,B
SN1987A,47465.92,9.39,I
SN1987A,47465.92,9.72,R
SN1987A,47465.92,10.76,U
SN1987A,47465.92,10.27,V
SN1987A,47529.5,11.7,B
SN1987A,47529.5,10.5,I
SN1987A,47529.5,10.92,R
SN1987A,47529.5,11.59,U
SN1987A,47529.5,11.48,V
SN1987A,47572.5,12.35,B
SN1987A,47572.5,11.15,I
SN1987A,47572.5,11.53,R
SN1987A,47572.5,12.14,U
SN1987A,47572.5,12.21,V
SN1987A,47599.5,12.59,B
SN1987A,47599.5,11.59,I
SN1987A,47599.5,11.92,R
SN1987A,47599.5,12.48,U
SN1987A,47599.5,12.64,V
SN1987A,47639.5,13.07,B
SN1987A,47639.5,12.07,I
SN1987A,47639.5,12.42,R
SN1987A,47639.5,12.91,U
SN1987A,47639.5,13.1,V
SN1987A,47642.5,13.19,B
SN1987A,47642.5,12.09,I
SN1987A,47642.5,12.38,R
SN1987A,47642.5,12.97,U
SN1987A,47642.5,13.13,V
SN1987A,47654.5,13.22,B
SN1987A,47654.5,12.27,I
SN1987A,47654.5,12.62,R
SN1987A,47654.5,13.02,U
SN1987A,47654.5,13.32,V
SN1987A,47668.5,13.42,B
SN1987A,47668.5,12.52,I
SN1987A,47668.5,12.81,R
SN1987A,47668.5,13.2,U
SN1987A,47668.5,13.5,V
SN1987A,47694.5,13.64,B
SN1987A,47694.5,12.88,I
SN1987A,47694.5,13.04,R
SN1987A,47694.5,13.43,U
SN1987A,47694.5,13.8,V
SN1987A,47789.5,14.69,B
SN1987A,47789.5,13.84,I
SN1987A,47789.5,13.85,R
SN1987A,47789.5,14.35,U
SN1987A,47789.5,14.72,V
SN1987A,47810.5,14.91,B
SN1987A,47810.5,14.17,I
SN1987A,47810.5,14.15,R
SN1987A,47810.5,14.56,U
SN1987A,47810.5,15.01,V
SN1987A,47818.5,14.95,B
SN1987A,47818.5,15.07,V
SN1987A,47840.5,15.13,B
SN1987A,47840.5,14.38,I
SN1987A,47840.5,14.33,R
SN1987A,47840.5,14.81,U
SN1987A,47840.5,15.16,V
SN1987A,47851.5,15.22,B
SN1987A,47851.5,14.45,I
SN1987A,47851.5,14.42,R
SN1987A,47851.5,14.82,U
SN1987A,47851.5,15.27,V
SN1987A,47872.5,15.38,B
SN1987A,47872.5,14.52,I
SN1987A,47872.5,14.47,R
SN1987A,47872.5,14.98,U
SN1987A,47872.5,15.4,V
SN1987A,47889.5,15.49,B
SN1987A,47889.5,14.61,I
SN1987A,47889.5,14.57,R
SN1987A,47889.5,15.23,U
SN1987A,47889.5,15.46,V
SN1987A,47895.5,15.58,B
SN1987A,47895.5,14.77,I
SN1987A,47895.5,14.71,R
SN1987A,47895.5,15.61,V
SN1987A,47936.5,15.88,B
